app_id,name,release_date,coming_soon,price_usd,is_free,discount_pct,developer,publisher,genres,categories,tags,platforms_win,platforms_mac,platforms_linux,recommendations,positive_reviews,negative_reviews,estimated_owners,avg_playtime_forever,avg_playtime_2weeks,median_playtime,peak_ccu,required_age,dlc_count,achievements,release_year,release_month,estimated_owners_mid,is_free_clean,price_log,recommendations_scaled,avg_playtime_forever_scaled,dlc_count_scaled,achievements_scaled,release_year_scaled,primary_genre,total_reviews,review_score
252410,SteamWorld Dig,2013-12-05,False,0.99,False,90,Image & Form Games,Image & Form Games,"Action, Adventure, Indie","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","Platformer, Mining, Steampunk, Metroidvania, Indie, Adventure, Western, 2D, Robots, Action",True,True,True,6366,7697,498,"500,000 .. 1,000,000",250,0,108,16,0,1,24,2013,12,750000.0,False,0.688134638736401,-0.097116311308939,-0.31589944625890304,-0.09984655995698968,-0.15752627398678984,-1.0190989186448345,Action,8195,0.9392312385600976
395520,Missing Translation,2015-09-24,False,0.0,True,0,"AlPixel Games, Luis Diaz, Gustavo Santos, Albert Fernandez, Tice Thomason",GamesBoosters,"Adventure, Casual, Free To Play, Indie","Single-player, Steam Achievements, Steam Trading Cards","Free to Play, Pixel Graphics, Indie, Puzzle, Adventure, Casual, Great Soundtrack, Point & Click, Singleplayer, 2D",True,True,False,111,2860,401,"200,000 .. 500,000",61,0,72,2,0,1,6,2015,9,350000.0,True,0.0,-0.1410692698790946,-0.37283915398181156,-0.09984655995698968,-0.29840052181524324,-0.5615191989877737,Adventure,3261,0.8770315854032505
728540,Islands of Nyne: Battle Royale,2018-07-12,False,0.0,False,0,Define Human Studios,Define Human Studios,"Action, Indie, Early Access","Multi-player, PvP, Online PvP, In-App Purchases, Partial Controller Support, Stats, Family Sharing","Early Access, Battle Royale, FPS, Multiplayer, Action, Survival, Shooter, Indie, First-Person, Free to Play",True,False,False,4741,3387,3302,"1,000,000 .. 2,000,000",215,0,119,0,0,0,0,2018,7,1500000.0,True,0.0,-0.10853494562972282,-0.32644383657796017,-0.14209042723478343,-0.3453586044247277,0.12485038049781758,Action,6689,0.5063537150545672
2063480,Voltage High Society,2022-07-27,False,14.99,False,0,Platonic Partnership,Coyote Time Publishing,"Action, Early Access","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing","Early Access, FPS, Shooter, Noir, Singleplayer, Cyberpunk, Horror, Post-apocalyptic, Controller, Nonlinear",True,False,False,0,112,12,"200,000 .. 500,000",15,0,15,0,0,0,5,2022,7,350000.0,False,2.771963526845863,-0.14184925043885277,-0.3866974955440009,-0.14209042723478343,-0.306226868916824,1.0400098198119392,Action,124,0.9032258064516129
834740,Circle Empires,2018-08-08,False,8.99,False,0,Luminous,Iceberg Interactive,"Casual, Indie, Strategy","Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Strategy, Indie, Casual, RTS, Fantasy, Real-Time, Singleplayer, Multiplayer, 2D",True,True,True,3699,3504,418,"200,000 .. 500,000",384,0,198,32,0,2,82,2018,8,350000.0,False,2.301584592660462,-0.1158569252988039,-0.2755294947516558,-0.05760269267919593,0.2964018579048934,0.12485038049781758,Casual,3922,0.8934217236104028
1283220,Devolverland Expo,2020-07-11,False,0.0,True,0,Flying Wild Hog,Devolver Digital,"Action, Adventure, Free To Play, Indie","Single-player, Steam Achievements, Partial Controller Support","Free to Play, Action, FPS, Adventure, Indie, Singleplayer, Multiplayer, First-Person, Gore, Horror",True,False,False,0,5110,616,"500,000 .. 1,000,000",42,0,43,0,0,0,22,2020,7,750000.0,True,0.0,-0.14184925043885277,-0.3785632515835854,-0.14209042723478343,-0.17317896818995132,0.5824301001548784,Action,5726,0.8924205378973105
1971870,Mortal Kombat 1,2023-09-19,False,49.99,False,0,"NetherRealm Studios, QLOC",Warner Bros. Games,Action,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Chat Speech-to-text, Chat Text-to-speech, Custom Volume Controls, Keyboard Only Option, Narrated Game Menus, Stereo Sound, Subtitle Options, Surround Sound, Steam Cloud, Remote Play on TV, Remote Play Together, HDR available, Family Sharing","Fighting, Action, Gore, Multiplayer, 2D Fighter, Blood, Martial Arts, Violent, PvP, Arcade",True,False,False,30875,25879,11246,"500,000 .. 1,000,000",2206,180,676,1149,18,28,50,2023,9,750000.0,False,3.9316295350670645,0.07510480165604003,0.27338133842897533,1.0407378565434418,0.04595875065430953,1.2687996796404697,Action,37125,0.6970774410774411
367500,Dragon's Dogma: Dark Arisen,2016-01-15,False,29.99,False,0,Capcom,Capcom,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","RPG, Open World, Character Customization, Fantasy, Action, Adventure, Singleplayer, Action RPG, Dragons, Dark Fantasy",True,False,False,36807,41310,5376,"2,000,000 .. 5,000,000",1498,0,374,329,17,1,59,2016,1,3500000.0,False,3.433664571799657,0.1167880870658183,0.06008338568919114,-0.09984655995698968,0.11639587456853623,-0.33272933915924324,Action,46686,0.884847705950392
516750,My Summer Car,2025-01-08,False,14.99,False,0,Amistech Games,Amistech Games,"Indie, Racing, Simulation","Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","Automobile Sim, Simulation, Driving, Open World, Survival, Realistic, First-Person, Building, Racing, Singleplayer",True,False,False,103875,86445,4949,"1,000,000 .. 2,000,000",2986,128,667,1044,0,0,77,2025,1,1500000.0,False,2.771963526845863,0.5880649896050982,0.5083706083965343,-0.14209042723478343,0.25727012239698965,1.7263793992975305,Indie,91394,0.9458498369696041
736590,Operation: Harsh Doorstop,2023-02-15,False,0.0,True,0,Drakeling Labs,Unknown,"Action, Casual, Indie, Simulation, Strategy, Free To Play, Early Access","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Workshop, Includes level editor","Free to Play, Military, FPS, Realistic, Multiplayer, Tactical, Shooter, Action, Singleplayer, Simulation",True,False,False,0,14167,4253,"2,000,000 .. 5,000,000",103,27,41,119,0,6,0,2023,2,3500000.0,True,0.0,-0.14184925043885277,-0.360185885598943,0.1113727764319791,-0.3453586044247277,1.2687996796404697,Action,18420,0.7691096634093377
1111460,小白兔电商~Bunny e-Shop,2021-11-11,False,10.99,False,0,"落叶岛项目组, 橘子班",NVLMaker,"Adventure, Indie, Simulation","Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Capitalism, Visual Novel, Dating Sim, Simulation, Anime, Story Rich, Cute, Life Sim, RPG, Tactical",True,False,False,9175,9575,614,"500,000 .. 1,000,000",574,0,562,10,0,4,89,2021,11,750000.0,False,2.4840729690394228,-0.07737788435073482,-0.21828851873391705,0.026885041876391583,0.3511862876159586,0.8112199599834088,Adventure,10189,0.9397389341446658
345890,NASCAR '15 Victory Edition,2015-05-22,False,0.0,False,0,Eutechnyx,Dusenberry Martin Racing,Racing,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","Racing, Automobile Sim, Multiplayer, Simulation, Singleplayer, Sports, Action, Driving",True,False,False,1308,1123,272,"200,000 .. 500,000",415,0,525,37,0,4,36,2015,5,350000.0,True,0.0,-0.13265812816710798,-0.26619017761191943,0.026885041876391583,-0.0636101087678209,-0.5615191989877737,Racing,1395,0.8050179211469534
547960,Space Beret,2016-10-25,False,0.99,False,0,Amaterasu Software,Amaterasu Software,"Action, Casual, Indie","Single-player, Steam Achievements, Steam Trading Cards, Family Sharing","Casual, Indie, Action, Shooter, Top-Down Shooter",True,False,False,0,354,331,"500,000 .. 1,000,000",225,0,216,0,0,0,3,2016,10,750000.0,False,0.688134638736401,-0.14184925043885277,-0.32343115362965813,-0.14209042723478343,-0.3218795631199855,-0.33272933915924324,Action,685,0.5167883211678832
2360,Hexen: Beyond Heretic,2007-08-03,False,0.0,False,0,Raven Software,id Software,Action,"Single-player, Steam Cloud, Family Sharing","Action, Fantasy, FPS, Shooter, Classic, First-Person, Dark Fantasy, Retro, Old School, 1990's",True,False,False,710,636,100,"200,000 .. 500,000",4,0,5,3,17,0,0,2007,8,350000.0,True,0.0,-0.13686018559715643,-0.3900114467871332,-0.14209042723478343,-0.3453586044247277,-2.391838077616017,Action,736,0.8641304347826086
742420,Saints Row,2023-08-24,False,29.99,False,0,Volition,Deep Silver,"Action, Adventure","Single-player, Multi-player, Co-op, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Open World, Character Customization, Action, Co-op, Crime, Third-Person Shooter, Adventure, Sandbox, Singleplayer, Funny",True,False,False,5279,3883,2886,"200,000 .. 500,000",747,144,604,71,17,15,64,2023,8,350000.0,False,3.433664571799657,-0.10475449931305716,-0.16616910372829183,0.4915675819321229,0.15552761007643995,1.2687996796404697,Action,6769,0.5736445560644113
519190,Next Day: Survival,2018-05-21,False,9.99,False,0,SOFF Games,Last Level,"Action, Indie, RPG","Single-player, Multi-player, PvP, Online PvP, Steam Achievements, Steam Cloud, Family Sharing","Survival, Open World, Multiplayer, Post-apocalyptic, Crafting, Shooter, Co-op, Action, RPG, Singleplayer",True,False,False,8637,6433,3857,"500,000 .. 1,000,000",620,0,90,3,0,1,35,2018,5,750000.0,False,2.39698576841553,-0.08115833066740048,-0.20443017717172768,-0.09984655995698968,-0.07143645586940164,0.12485038049781758,Action,10290,0.6251700680272109
1086940,Baldur's Gate 3,2023-08-03,False,59.99,False,0,Larian Studios,Larian Studios,"Adventure, RPG, Strategy","Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Save Anytime, Stereo Sound, Subtitle Options, Surround Sound, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","RPG, Character Customization, Choices Matter, Story Rich, Turn-Based Combat, Dungeons & Dragons, CRPG, Fantasy, Adventure, Sexual Content",True,True,False,734964,736688,23974,"20,000,000 .. 50,000,000",7794,685,4392,54771,17,2,54,2023,8,35000000.0,False,4.110709916308365,5.022633921832266,1.9568685699401533,-0.05760269267919593,0.07726413906063251,1.2687996796404697,Adventure,760662,0.9684827163707402
65930,The Bureau: XCOM Declassified,2013-08-19,False,19.99,False,0,2K Marin,2K,Action,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","Action, Tactical, Sci-fi, Third-Person Shooter, Singleplayer, Third Person, Aliens, Strategy, Shooter, RPG",True,True,False,4808,8277,3509,"2,000,000 .. 5,000,000",336,0,195,15,17,3,41,2013,8,3500000.0,False,3.0440461338325417,-0.10806414655311204,-0.28999037290350554,-0.015358825401402173,-0.024478373259917176,-1.0190989186448345,Action,11786,0.7022738842694722
576770,Low Magic Age,2017-01-10,False,5.99,False,60,Low Magic Studios,Low Magic Studios,"Adventure, Casual, Indie, RPG, Strategy, Early Access","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","Early Access, Dungeons & Dragons, Turn-Based Combat, Turn-Based Tactics, Party-Based RPG, Turn-Based Strategy, Turn-Based, Dungeon Crawler, Grid-Based Movement, Team-Based",True,False,False,3261,2842,342,"200,000 .. 500,000",89,9,54,41,0,0,12,2017,1,350000.0,False,1.944480556245719,-0.11893468642649825,-0.36440364172656586,-0.14209042723478343,-0.25144243920575876,-0.10393947933071283,Adventure,3184,0.8925879396984925
223830,Xenonauts,2014-06-16,False,24.99,False,0,Goldhawk Interactive,Goldhawk Interactive,"Indie, Simulation, Strategy","Single-player, Steam Trading Cards, Family Sharing","Turn-Based Strategy, Turn-Based Tactics, Turn-Based Combat, Base-Building, Grand Strategy, Management, Singleplayer, Strategy, Tactical, Aliens",True,True,True,3768,4265,624,"500,000 .. 1,000,000",1376,0,602,53,0,0,0,2014,6,750000.0,False,3.2577118486533987,-0.11537207251841369,0.02332865371990629,-0.14209042723478343,-0.3453586044247277,-0.7903090588163041,Indie,4889,0.8723665371241562
368500,Assassin's Creed® Syndicate,2015-11-18,False,29.99,False,0,"Ubisoft Quebec, in collaboration with Ubisoft Annecy, Bucharest, Kiev, Montreal, Montpellier, Shanghai, Singapore, Sofia, Toronto studios",Ubisoft,"Action, Adventure","Single-player, Steam Achievements, In-App Purchases, Custom Volume Controls, Adjustable Difficulty, Mouse Only Option, Save Anytime, Stereo Sound, Surround Sound, Partial Controller Support","Assassin, Open World, Action, Stealth, Parkour, Historical, Adventure, Third Person, Singleplayer, Story Rich",True,False,False,30203,23779,5900,"2,000,000 .. 5,000,000",1160,877,730,173,17,9,56,2015,11,3500000.0,False,3.433664571799657,0.0703827571861528,-0.0417452979634177,0.23810437826536038,0.092916833263794,-0.5615191989877737,Action,29679,0.8012062401024294
250110,Assault Android Cactus+,2015-09-23,False,19.99,False,0,Witch Beam,Witch Beam,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Bullet Hell, Twin Stick Shooter, Shoot 'Em Up, Difficult, Shooter, Female Protagonist, Arcade, Cute, Top-Down, 3D",True,True,True,1310,1843,115,"200,000 .. 500,000",252,0,119,1,0,1,29,2015,9,350000.0,False,3.0440461338325417,-0.13264407446332857,-0.3152969096692426,-0.09984655995698968,-0.11839453847888612,-0.5615191989877737,Action,1958,0.9412665985699693
266410,iRacing,2015-01-12,False,9.99,False,0,"iRacing.com Motorsport Simulations, iRacing","iRacing.com Motorsport Simulations, iRacing","Massively Multiplayer, Racing, Simulation, Sports","Single-player, Multi-player, MMO, PvP, Online PvP, VR Support, Partial Controller Support, Family Sharing","Racing, Automobile Sim, Simulation, VR, Sports, Driving, Multiplayer, Massively Multiplayer, Realistic, Singleplayer",True,False,False,5140,4323,700,"500,000 .. 1,000,000",1180,402,774,354,0,0,0,2015,1,750000.0,False,2.39698576841553,-0.10573123172572728,-0.035719932066813634,-0.14209042723478343,-0.3453586044247277,-0.5615191989877737,Massively Multiplayer,5023,0.8606410511646426
255420,Magic 2015 - Duels of the Planeswalkers,2014-07-16,False,0.0,False,0,Stainless Games,Wizards of the Coast,Strategy,"Single-player, Multi-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Stats, Family Sharing","Card Game, Strategy, Trading Card Game, Magic, Multiplayer, Turn-Based, Fantasy, Singleplayer, Turn-Based Strategy, Adventure",True,False,False,3404,1817,2190,"200,000 .. 500,000",1535,0,301,2,0,0,35,2014,7,350000.0,True,0.0,-0.11792984660626928,0.07123031259790867,-0.14209042723478343,-0.07143645586940164,-0.7903090588163041,Strategy,4007,0.4534564512103818
234330,MARVEL Puzzle Quest,2013-12-05,False,0.0,True,0, Infinity Plus 2,505 Go Inc,"Casual, RPG, Strategy, Free To Play","Single-player, Multi-player, PvP, Online PvP, Cross-Platform Multiplayer, In-App Purchases","Puzzle, Match 3, Free to Play, Superhero, RPG, Turn-Based, 2D, Turn-Based Combat, Collectathon, PvE",True,False,False,0,3068,1319,"500,000 .. 1,000,000",99,0,56,271,0,4,0,2013,12,750000.0,True,0.0,-0.14184925043885277,-0.3613909587782638,0.026885041876391583,-0.3453586044247277,-1.0190989186448345,Casual,4387,0.6993389560063825
673560,IOSoccer,2018-06-08,False,0.0,True,0,IOSoccer Team,IOSoccer Team,"Indie, Sports, Free To Play, Early Access","Multi-player, PvP, Online PvP, Co-op, Online Co-op","Free to Play, Sports, Multiplayer, Football (Soccer), Indie, Early Access, Massively Multiplayer, Sexual Content, 3D",True,False,False,0,2287,522,"200,000 .. 500,000",98,0,68,28,0,0,0,2018,6,350000.0,True,0.0,-0.14184925043885277,-0.361692227073094,-0.14209042723478343,-0.3453586044247277,0.12485038049781758,Indie,2809,0.8141687433250266
21690,Resident Evil 5,2009-09-15,False,19.99,False,0,Capcom,Capcom,"Action, Adventure","Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing","Co-op, Action, Zombies, Co-op Campaign, Third-Person Shooter, Online Co-Op, Horror, Multiplayer, Adventure, Third Person",True,False,False,43844,42807,6310,"1,000,000 .. 2,000,000",852,182,623,566,17,1,70,2009,9,1500000.0,False,3.0440461338325417,0.16623604381372958,-0.13453593277112044,-0.09984655995698968,0.20248569268592442,-1.934258357958956,Action,49117,0.8715312417289329
512790,Quern - Undying Thoughts,2016-11-28,False,24.99,False,0,Zadbox Entertainment,"Blue Brain Games, Zadbox Entertainment",Adventure,"Single-player, Steam Achievements, Steam Trading Cards, Captions available, Partial Controller Support, Steam Cloud, Family Sharing","Adventure, Puzzle, Mystery, Atmospheric, Exploration, Walking Simulator, Singleplayer, First-Person, Story Rich, Narration",True,True,True,3670,3248,296,"500,000 .. 1,000,000",529,0,129,5,0,1,18,2016,11,750000.0,False,3.2577118486533987,-0.11606070400360559,-0.23184559200127622,-0.09984655995698968,-0.2044843565962743,-0.33272933915924324,Adventure,3544,0.9164785553047404
612020,Zombidle : REMONSTERED,2017-05-30,False,0.0,True,0,Berzerk Studio,Berzerk Studio,"Casual, Free To Play, Indie, Strategy","Single-player, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases, Steam Cloud","Free to Play, Clicker, Casual, Indie, Zombies, Strategy, 2D, Funny, Multiplayer, Idler",True,False,False,0,1484,257,"200,000 .. 500,000",1156,0,722,75,0,2,35,2017,5,350000.0,True,0.0,-0.14184925043885277,-0.042950371142738517,-0.05760269267919593,-0.07143645586940164,-0.10393947933071283,Casual,1741,0.8523836875358989
33120,Alien Shooter 2: Reloaded,2009-05-27,False,4.99,False,0,Sigma Team Inc.,Sigma Team Inc.,"Action, Indie, RPG","Single-player, Steam Trading Cards, Family Sharing","Aliens, Looter Shooter, Shoot 'Em Up, PvE, Shooter, Character Customization, Action RPG, 3D, RPG, Isometric",True,False,False,2428,3012,271,"200,000 .. 500,000",316,0,181,26,0,0,0,2009,5,350000.0,False,1.7900914121273581,-0.12478805405062929,-0.2960157388001096,-0.14209042723478343,-0.3453586044247277,-1.934258357958956,Action,3283,0.9174535485836125
606280,Darksiders III,2018-11-27,False,39.99,False,0,Gunfire Games,THQ Nordic,"Action, Adventure, RPG","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","Hack and Slash, Action, Female Protagonist, Souls-like, Singleplayer, Adventure, RPG, Action-Adventure, Open World, Violent",True,False,False,12035,11626,3571,"1,000,000 .. 2,000,000",1001,0,440,52,0,3,64,2018,11,1500000.0,False,3.7133281345162463,-0.057281087946155274,-0.08964695684142009,-0.015358825401402173,0.15552761007643995,0.12485038049781758,Action,15197,0.7650194117259985
34830,Sniper: Ghost Warrior,2010-06-24,False,7.99,False,0,City Interactive,CI Games,Action,"Single-player, Multi-player, Steam Achievements, Partial Controller Support, Family Sharing","Action, Sniper, FPS, Singleplayer, Multiplayer, Stealth, Shooter, First-Person, Bullet Time, Adventure",True,False,False,5561,4744,3381,"1,000,000 .. 2,000,000",236,31,142,18,0,2,24,2010,6,1500000.0,False,2.196112848483529,-0.10277292708015806,-0.3201172023865259,-0.05760269267919593,-0.15752627398678984,-1.7054684981304258,Action,8125,0.5838769230769231
528740,Operation: New Earth,2016-12-14,False,0.0,True,0,Hunted Cow Games,Hunted Cow Games,"Massively Multiplayer, Simulation, Strategy, Free To Play","Multi-player, MMO, PvP, Online PvP, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, In-App Purchases","Strategy, Free to Play, Massively Multiplayer, Simulation, Sci-fi, Multiplayer, Tactical, Futuristic, Aliens, Survival",True,True,False,0,468,306,"200,000 .. 500,000",265,0,245,235,0,0,38,2016,12,350000.0,True,0.0,-0.14184925043885277,-0.31138042183645,-0.14209042723478343,-0.04795741456465941,-0.33272933915924324,Massively Multiplayer,774,0.6046511627906976
752590,A Plague Tale: Innocence,2019-05-14,False,7.99,False,80,Asobo Studio,Focus Entertainment,"Action, Adventure","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","Story Rich, Adventure, Stealth, Female Protagonist, Medieval, Atmospheric, Singleplayer, Third Person, Action, Dark",True,False,False,58087,58909,4133,"1,000,000 .. 2,000,000",477,0,462,145,17,1,35,2019,5,1500000.0,False,2.196112848483529,0.26631949527891363,-0.24751154333244682,-0.09984655995698968,-0.07143645586940164,0.353640240326348,Action,63042,0.9344405317090194
361630,404Sight,2015-04-16,False,0.0,True,0,Retro Yeti Games,Retro Yeti Games,"Action, Indie","Single-player, Steam Achievements, Partial Controller Support","Action, Indie, Parkour, Free to Play, Female Protagonist, Third Person, Runner, Great Soundtrack, Singleplayer, First-Person",True,False,False,0,1480,258,"200,000 .. 500,000",2203,0,32,1,0,0,19,2015,4,350000.0,True,0.0,-0.14184925043885277,0.27247753354448473,-0.14209042723478343,-0.19665800949469356,-0.5615191989877737,Action,1738,0.8515535097813579
268910,Cuphead,2017-09-29,False,19.99,False,0,Studio MDHR Entertainment Inc.,Studio MDHR Entertainment Inc.,"Action, Indie","Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Difficult, Cartoon, Co-op, Platformer, Great Soundtrack, Local Co-Op, 2D, Multiplayer, Hand-drawn, Indie",True,True,False,186169,179894,6941,"5,000,000 .. 10,000,000",1349,74,444,2080,0,3,42,2017,9,7500000.0,False,3.0440461338325417,1.1663327390171503,0.01519440975949079,-0.015358825401402173,-0.01665202615833643,-0.10393947933071283,Action,186835,0.9628495731527819
1337520,Risk of Rain Returns,2023-11-08,False,9.74,False,35,Hopoo Games,Gearbox Publishing,Action,"Single-player, Multi-player, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Adjustable Text Size, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Keyboard Only Option, Playable without Timed Input, Stereo Sound, Subtitle Options, Steam Cloud, Remote Play Together, Family Sharing","Action Roguelike, Online Co-Op, Multiplayer, 2D, PvE, Local Co-Op, Looter Shooter, Sci-fi, Action, Controller",True,False,False,24670,25087,2736,"1,000,000 .. 2,000,000",1189,0,676,220,0,1,155,2023,11,1500000.0,False,2.3739750890807185,0.031503185680370076,-0.0330085174133418,-0.09984655995698968,0.8677251963202878,1.2687996796404697,Action,27823,0.9016640908600798
1154040,SpellForce 3 Fallen God,2020-11-03,False,19.99,False,0,Grimlore Games,THQ Nordic,"RPG, Strategy","Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","RPG, Strategy, RTS, City Builder, Strategy RPG, Fantasy, Co-op, Magic, PvP, Multiplayer",True,False,False,1296,1288,177,"200,000 .. 500,000",302,0,47,1,0,2,35,2020,11,350000.0,False,3.0440461338325417,-0.13274245038978455,-0.30023349492773244,-0.05760269267919593,-0.07143645586940164,0.5824301001548784,RPG,1465,0.8791808873720136
19900,Far Cry® 2,2008-10-22,False,9.99,False,0,Ubisoft Montreal,Ubisoft,Action,"Single-player, Multi-player, Family Sharing","Open World, FPS, Action, Shooter, Singleplayer, First-Person, Multiplayer, Adventure, Realistic, Sandbox",True,False,False,16786,12895,3942,"1,000,000 .. 2,000,000",476,31,193,77,17,0,0,2008,10,1500000.0,False,2.39698576841553,-0.023896514618128212,-0.24781281162727703,-0.14209042723478343,-0.3453586044247277,-2.1630482177874866,Action,16837,0.7658727801864941
9880,Champions Online,2011-06-14,False,0.0,True,0,Cryptic Studios,Arc Games,"Massively Multiplayer, RPG, Free To Play","Multi-player, MMO, Co-op, Steam Achievements","MMORPG, Superhero, Character Customization, Free to Play, Action RPG, Massively Multiplayer, Comic Book, Third Person, Combat, Online Co-Op",True,False,False,192,2990,1192,"500,000 .. 1,000,000",931,0,160,113,0,0,709,2011,6,750000.0,True,0.0,-0.14050009487602783,-0.11073573747953434,-0.14209042723478343,5.20352149059602,-1.4766786383018953,Massively Multiplayer,4182,0.7149689143950263
3156770,Witchfire,2024-09-23,False,39.99,False,0,The Astronauts,The Astronauts,"Action, Early Access","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","FPS, Extraction Shooter, Rogue-lite, Dark Fantasy, Souls-like, Shooter, RPG, Early Access, PvE, Exploration",True,False,False,13732,7976,599,"200,000 .. 500,000",512,152,383,127,0,0,30,2024,9,350000.0,False,3.7133281345162463,-0.0453565202893121,-0.2369671530133897,-0.14209042723478343,-0.11056819137730538,1.497589539469,Action,8575,0.9301457725947522
1049800,BLOCKADE,2019-05-21,False,0.0,True,0,Novalink,Novalink,"Action, Indie, Massively Multiplayer, Free To Play","Multi-player, PvP, Online PvP, In-App Purchases","Free to Play, Action, FPS, Shooter, Multiplayer, Pixel Graphics, Massively Multiplayer, Indie, First-Person, Zombies",True,False,False,0,8570,2889,"1,000,000 .. 2,000,000",253,0,82,21,0,0,0,2019,5,1500000.0,True,0.0,-0.14184925043885277,-0.31499564137441244,-0.14209042723478343,-0.3453586044247277,0.353640240326348,Action,11459,0.7478837594903569
1016800,Chernobylite Complete Edition,2021-07-28,False,29.99,False,0,The Farm 51,The Farm 51,"Action, Adventure, Indie, RPG, Simulation","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","Post-apocalyptic, Survival, Horror, RPG, Singleplayer, Atmospheric, Adventure, First-Person, Exploration, Survival Horror",True,False,False,12292,11784,2556,"500,000 .. 1,000,000",530,0,191,76,17,10,35,2021,7,750000.0,False,3.433664571799657,-0.05547518701049901,-0.231544323706446,0.28034824554315413,-0.07143645586940164,0.8112199599834088,Action,14340,0.8217573221757322
332310,LEGO® Worlds,2017-03-07,False,4.49,False,85,"TT Games, Traveller's Tales",Warner Bros. Interactive Entertainment,Adventure,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","LEGO, Open World, Building, Sandbox, Adventure, Multiplayer, Exploration, Family Friendly, Singleplayer, Third Person",True,False,False,12445,11995,3308,"500,000 .. 1,000,000",645,0,268,43,0,4,71,2017,3,750000.0,False,1.7029282555214393,-0.05440007867137289,-0.1968984698009726,0.026885041876391583,0.21031203978750518,-0.10393947933071283,Adventure,15303,0.7838332353133373
